医疗机构名称,本地机构编码,医保区划,机构类别,医院等级,联系地址
北京市平谷区王辛庄镇乐政务村卫生室,17106738,平谷区,村卫生室,无等级,北京市平谷区王辛庄镇乐政务村九圣寺巷13号
北京市平谷区王辛庄镇北上营村卫生室,17106736,平谷区,村卫生室,无等级,北京市平谷区王辛庄镇北上营村北上营西路134号
北京市平谷区王辛庄镇太平庄村卫生室,17106734,平谷区,村卫生室,无等级,北京市平谷区王辛庄镇太平庄大街177号
北京市平谷区王辛庄镇王辛庄村卫生室,17106728,平谷区,村卫生室,无等级,北京市平谷区王辛庄镇王辛庄村大街3号东侧
北京市平谷区熊儿寨乡东沟村卫生室,17106748,平谷区,村卫生室,无等级,北京市平谷区熊儿寨乡东沟村委会往西20米
北京市平谷区熊儿寨乡花峪村卫生室,17106749,平谷区,村卫生室,无等级,北京市平谷区熊儿寨乡花峪村大花峪35号
北京密云京华中医医院,28155002,密云区,对外中医,一级无等,北京市密云区西田各庄镇龚庄子村北
北京密云世济医院,28110030,密云区,对外综合,一级无等,北京市密云区檀西路西侧
北京脑血管病医院,28155001,密云区,对外专科,一级甲等,北京市密云区经济开发区水源路2号
北京市密云区博爱康医院,28110029,密云区,对外综合,一级无等,北京市密云区东门外环新路2号
北京密云博众中医医院,28110333,密云区,对外中医,一级无等,北京市密云区鼓楼东大街29号
北京密云鼓楼街道太扬家园社区卫生服务站,28162331,密云区,社区卫生站,无等级,北京市密云区蓝河湾37号楼1层101室南侧、2层201-2、201-3室
北京市密云区冯家峪镇社区卫生服务中心番字牌社区卫生服务站,28162033,密云区,社区卫生站,无等级,北京市密云区冯家峪镇番字牌村委会前院
北京市密云区高岭镇社区卫生服务中心上甸子社区卫生服务站,28162034,密云区,社区卫生站,无等级,北京市密云区高岭镇上甸子村
北京市密云区鼓楼社区卫生服务中心长安社区卫生服务站,28162026,密云区,社区卫生站,无等级,北京市密云区长安小区25-2-201
北京密云行宫社区卫生服务站,28162001,密云区,社区卫生站,无等级,北京市密云区檀西路135号院3号楼1至2层107
北京密云东菜园社区卫生服务站,28162002,密云区,社区卫生站,无等级,北京市密云区东菜园小区2号楼4单元102
北京市密云区鼓楼社区卫生服务中心宾阳社区卫生服务站,28110024,密云区,社区卫生站,无等级,北京市密云区密云镇宾阳西里24号楼
北京密云宾阳北里社区卫生服务站,28162025,密云区,社区卫生站,无等级,北京市密云区宾阳北里4号楼1层1、宾阳北里4号楼1层4单元101
北京市密云区鼓楼社区卫生服务中心,28110003,密云区,对外综合,一级甲等,北京市密云区鼓楼东大街6号
北京市密云区果园社区卫生服务中心,28110005,密云区,对外综合,一级无等,北京市密云区果园街道西门外大街8号	
北京市密云区结核病防治所,28154001,密云区,对外专科,一级无等,北京市密云区新西路50号疾控中心平房
北京市密云区西田各庄镇社区卫生服务中心（北京市密云区西田各庄镇卫生院）,28120009,密云区,对外综合,一级甲等,北京市密云区西田各庄镇西田各庄村	
北京市密云区溪翁庄镇社区卫生服务中心（北京市密云区溪翁庄镇卫生院）,28120012,密云区,对外综合,一级无等,北京市密云区溪翁庄镇	
北京市密云区新城子镇社区卫生服务中心（北京市密云区新城子镇卫生院）,28120005,密云区,对外综合,一级无等,北京市密云区新城子镇新城子村	
北京密云兴云中医医院,28110332,密云区,对外中医,一级无等,北京市密云区兴云路36号（1幢一层、二层）
北京市密云区医院,28110001,密云区,对外综合,三级无等,北京市密云区阳光街383号院
北京市密云区渔阳口腔医院,28155330,密云区,对外专科,二级无等,北京市密云区鼓楼东大街23-8.23-9.23-10.23-11.23-12
北京市密云区中医医院,28151001,密云区,对外中医,三级丙等,北京市密云区密云镇新中街、北京市密云区密云镇西大桥路12号西楼二层213、215、217室
北京市密云水库医院,28110004,密云区,对外综合,一级甲等,北京市密云区溪翁庄镇环库南路北25号
北京市密云区河南寨镇社区卫生服务中心（北京市密云区河南寨镇卫生院）,28120006,密云区,对外综合,一级无等,北京市密云区河南寨镇芦各庄村	
北京市密云区西田各庄镇社区卫生服务中心西庄户社区卫生服务站,28162036,密云区,社区卫生站,无等级,北京市密云区西田各庄镇西庄户村
北京市密云区新城子镇社区卫生服务中心曹家路社区卫生服务站,28162032,密云区,社区卫生站,无等级,北京市密云区新城子镇曹家路村
北京市密云区妇幼保健院,28152001,密云区,对外专科,二级甲等,北京市密云区新南路56号；密云区新西路32号
北京市密云区密云镇社区卫生服务中心（北京市密云区密云镇卫生院）,28110028,密云区,对外综合,一级无等,北京市密云区密云镇李各庄村
北京市密云区精神卫生防治院（北京市密云区精神病医院）,28153001,密云区,对外专科,二级无等,北京市密云区巨各庄镇巨政大街165号，北京市密云区东菜园小区2-5-102（密云区心理健康服务中心）
北京市密云区金正福寿敬老院医务室,28100042,密云区,对内,无等级,北京市密云区靶场路雷达站东侧
北京市密云区河南寨镇社区卫生服务中心平头社区卫生服务站,28162037,密云区,社区卫生站,无等级,北京市密云区河南寨镇平头村村委会院内
北京市密云区西田各庄镇社区卫生服务中心西智社区卫生服务站,28162035,密云区,社区卫生站,无等级,北京市密云区西田各庄镇西智村
北京市密云区巨各庄镇社区卫生服务中心（北京市密云区巨各庄镇卫生院）,28120001,密云区,对外综合,一级甲等,北京市密云区巨各庄镇水峪村
北京市密云区不老屯镇社区卫生服务中心（北京市密云区不老屯镇卫生院）,28120016,密云区,对外综合,一级甲等,北京市密云区不老屯镇不老屯村（镇政府西侧）	
北京市密云区穆家峪镇社区卫生服务中心（北京市密云区穆家峪镇卫生院）,28120014,密云区,对外综合,一级甲等,北京市密云区穆家峪镇南穆家峪村
北京市密云区大城子镇社区卫生服务中心(北京市密云区大城子镇卫生院),28120008,密云区,对外综合,一级无等,北京市密云区大城子镇大城子村
北京市密云区北庄镇社区卫生服务中心（北京市密云区北庄镇卫生院）,28120013,密云区,对外综合,一级无等,北京市密云区北庄镇北庄村
北京市密云区穆家峪镇社区卫生服务中心前栗园社区卫生服务站,28162031,密云区,社区卫生站,无等级,北京市密云区穆家峪镇前栗园村
北京市密云区大城子镇社区卫生服务中心墙子路社区卫生服务站,28162040,密云区,社区卫生站,无等级,北京市密云区大城子镇墙子路村
北京密云康居社区卫生服务站,28110020,密云区,社区卫生站,无等级,北京市密云区康居南区商业楼1至2层甲05号
北京密云学府社区卫生服务站,28162027,密云区,社区卫生站,无等级,北京市密云区果园北街10号1层101、102、103
北京市密云区古北口镇社区卫生服务中心（北京市密云区古北口镇卫生院）,28120011,密云区,对外综合,一级无等,北京市密云区古北口镇古北口村；北京市密云区古北口水镇将军胡同001号
北京市密云区太师屯镇社区卫生服务中心（北京市密云区第二人民医院）,28110002,密云区,对外综合,一级甲等,北京市密云区太师屯镇永安街76号
北京市密云区东邵渠镇社区卫生服务中心（北京市密云区东邵渠镇卫生院）,28120007,密云区,对外综合,一级无等,北京市密云区东邵渠镇高各庄村、镇派出所西侧
北京市密云区高岭镇社区卫生服务中心（北京市密云区高岭镇卫生院）,28120004,密云区,对外综合,一级无等,北京市密云区高岭镇高岭村政府路9号	
北京市密云区十里堡镇社区卫生服务中心（北京市密云区十里堡镇卫生院）,28120015,密云区,对外综合,一级无等,北京市密云区十里堡镇河槽村西	
北京市密云区东邵渠镇社区卫生服务中心西邵渠社区卫生服务站,28162041,密云区,社区卫生站,无等级,北京市密云区东邵渠镇西邵渠村委会院内
北京市密云区石城镇社区卫生服务中心（北京市密云区石城镇卫生院）,28120002,密云区,对外综合,一级无等,北京市密云区石城镇石城村
北京市密云区溪翁庄镇社区卫生服务中心石马峪社区卫生服务站,28162038,密云区,社区卫生站,无等级,北京市密云区溪翁庄镇石马峪村
北京市密云区溪翁庄镇社区卫生服务中心北白岩社区卫生服务站,28162039,密云区,社区卫生站,无等级,北京市密云区溪翁庄镇北白岩村
北京市密云区冯家峪镇社区卫生服务中心（北京市密云区冯家峪镇卫生院）,28120010,密云区,对外综合,一级无等,北京市密云区冯家峪镇冯家峪村
北京市密云区大城子镇王各庄村村卫生室,28170337,密云区,村卫生室,无等级,北京市密云区大城子镇王各庄村北周家地16号
北京市密云区大城子镇苍术会村张明安村卫生室,28170195,密云区,村卫生室,无等级,北京市密云区大城子镇苍术会村前队中街25号
北京市密云区大城子镇庄头村村卫生室,28170206,密云区,村卫生室,无等级,北京市密云区大城子镇庄头村庄头5号
北京市密云区大城子镇柏崖村丽君村卫生室,28170193,密云区,村卫生室,无等级,北京市密云区大城子镇柏崖村黄门庙21号
北京市密云区大城子镇碰河寺村村卫生室,28170201,密云区,村卫生室,无等级,北京市密云区大城子镇碰河寺村村委员会院内
北京市密云区大城子镇北沟村村卫生室,28170194,密云区,村卫生室,无等级,北京市密云区大城子镇北沟村委会院内
北京市密云区大城子镇大龙门村村卫生室,28170196,密云区,村卫生室,无等级,北京市密云区大城子镇大龙门村用水合作社院内
北京市密云区大城子镇杨各庄村村卫生室,28170203,密云区,村卫生室,无等级,北京市密云区大城子镇杨各庄村70号
北京市密云区大城子镇下栅子村村卫生室,28170202,密云区,村卫生室,无等级,北京市密云区大城子镇下栅子村
北京市密云区大城子镇聂家峪村村卫生室,28170200,密云区,村卫生室,无等级,北京市密云区大城子镇聂家峪村159号
北京市密云区大城子镇河下村第二村卫生室,28170198,密云区,村卫生室,无等级,北京市密云区大城子镇河下村浴池南
北京市密云区大城子镇柏崖村村卫生室,28170192,密云区,村卫生室,无等级,北京市密云区大城子镇柏崖村
北京市密云区大城子镇庄户峪村王洪才村卫生室,28170205,密云区,村卫生室,无等级,北京市密云区大城子镇庄户峪村北街19号
北京市密云区大城子镇方耳峪村村卫生室,28170197,密云区,村卫生室,无等级,北京市密云区大城子镇方耳峪村原村委会院内
北京市密云区大城子镇后甸村村卫生室,28170199,密云区,村卫生室,无等级,北京市密云区大城子镇后甸村委会院内
北京市密云区西田各庄镇署地村村卫生室,28170160,密云区,村卫生室,无等级,北京市密云区西田各庄镇署地村36号
北京市密云区西田各庄镇黄坨子村村卫生室,28170148,密云区,村卫生室,无等级,北京市密云区西田各庄镇黄坨子村（村委会北1000米路西）
北京市密云区冯家峪镇西庄子村第二村卫生室,28170180,密云区,村卫生室,无等级,北京市密云区冯家峪镇西庄子村（原社区卫生服务站）
北京市密云区西田各庄镇仓头村王秀凤村卫生室,28170130,密云区,村卫生室,无等级,北京市密云区西田各庄镇仓头村10区38号
北京市密云区新城子镇巴各庄村村卫生室,28170292,密云区,村卫生室,无等级,北京市密云区新城子镇巴各庄村（村委会院内）
北京市密云区古北口镇潮关村村卫生室,28170106,密云区,村卫生室,无等级,北京市密云区古北口镇潮关村城外胡同1号
北京市密云区古北口镇司马台村村卫生室,28170089,密云区,村卫生室,无等级,北京市密云区古北口镇司马台村村委会西250米
北京市密云区冯家峪镇朱家峪村卫生室,28170178,密云区,村卫生室,无等级,北京市密云区冯家峪镇朱家峪村
北京市密云区冯家峪镇南台子村村卫生室,28170188,密云区,村卫生室,无等级,北京市密云区冯家峪镇南台子村
北京市密云区冯家峪镇白马关村卫生室,28170191,密云区,村卫生室,无等级,北京市密云区冯家峪镇白马关村
北京市密云区冯家峪镇黄梁根村村卫生室,28170189,密云区,村卫生室,无等级,北京市密云区冯家峪镇黄梁根村
北京市密云区冯家峪镇前火岭村村卫生室,28170187,密云区,村卫生室,无等级,北京市密云区冯家峪镇前火岭村东岭自然村110号
北京市密云区古北口镇北台村村卫生室,28170105,密云区,村卫生室,无等级,北京市密云区古北口镇北台村
